Playlist,Track ID,Artist,Track name,reducedGenre
MOSART-49,0AaVEJQfPJghqKrNojWiNm,Ennio Morricone,La Califfa,Easy listening
MOSART-49,6P4XyViJkq9QGEHtzfMIrH,Amanda Seyfried,"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",Easy listening
MOSART-49,7bFmXanwZQm6BMV9Nka6Hk,Colin Firth,Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Easy listening
MOSART-49,43eWoKLdHEVT26MGT5P2n6,Pierce Brosnan,When All Is Said And Done - From 'Mamma Mia!' Original Motion Picture Soundtrack,Easy listening
MOSART-49,74Xeg30Cp6Q6QcoSArjTBi,Wolfgang Amadeus Mozart,"Mozart: Clarinet Concerto in A Major, K. 622: I. Allegro",Classical
MOSART-49,1sTlRQmceHgGpaR013sQeF,Wolfgang Amadeus Mozart,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Classical
MOSART-49,1PtJclc46wTk367PlsU6Uj,ABBA,I Have A Dream,Pop
MOSART-49,7pKfPomDEeI4TPT6EOYjn9,John Lennon,Imagine - Remastered 2010,Rock
MOSART-50,4Nkn6En6TiZQRuTpEDPOYs,fun.,The Gambler,Pop
MOSART-50,67FPZEEW1bzaJRFigaunNB,Keane,Spiralling,Rock
MOSART-50,7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Pop
MOSART-50,7sWRlDoTDX8geTR8zzr2vt,Post Malone,Hollywood's Bleeding,Pop
MOSART-50,6rcA2JxFUmlFw4GDLITcvj,fun.,All Alright,Pop
MOSART-50,0OdgyUig3oQTf96PcKJDZG,fun.,It Gets Better,Pop
MOSART-50,6jg6GUEAgTT2vsdjRsadoJ,Keane,This Is The Last Time,Rock
MOSART-50,11WtwFRGLTLFp0FEZi2fnE,fun.,At Least I'm Not As Sad (As I Used To Be),Pop
MOSART-50,1mItgKNZhABGsy7hRHHkIR,fun.,Be Calm,Pop
MOSART-50,4z3KrHWKIuZU7OHj06lEVH,Keane,Bedshaped,Rock
MOSART-50,1mrP8aTl5Q0gStjzfdwQLG,fun.,Take Your Time (Coming Home),Pop
MOSART-50,0watxV2JAuh0ynBvyoQYUD,Keane,Perfect Symmetry,Rock
MOSART-51,2C2vSufLm1wLq2GjDH3iMh,Marco Schuitmaker,Engelbewaarder,Pop
MOSART-51,5EQzuYfTZt7B2LqlvTF49l,Céline Dion,It's All Coming Back to Me Now,Pop
MOSART-51,0msmVjNHHE0aBY1f5RAqpc,Bouke,You're My World,Rock
MOSART-51,2JoZzpdeP2G6Csfdq5aLXP,Bee Gees,How Deep Is Your Love,Rock
MOSART-51,4UhwcWuBo11njpVBBgk3Uf,Mart Hoogkamer,Jij Bent Gemaakt voor Mij - Live version,Pop
MOSART-51,4s8BpmFtxDgeCoPj2XHtVj,La Fuente,I Want You,Electronic
MOSART-51,3uN27f0O5xfPmEtw1JoroP,La Fuente,Ratata,Electronic
MOSART-51,4b3VBA6Mh9ERqbTzhYA5Y6,Lee Towers,Run To Me,Pop
MOSART-52,0JhItBxmdS94DnCxcPW9Qc,Snelle,Winterdip,Hip Hop
MOSART-52,09CnYHiZ5jGT1wr1TXJ9Zt,Dimitri Vegas & Like Mike,Thank You (Not So Bad),Electronic
MOSART-52,7GOo87JXSvaZued7ICTp3A,SERA,I Can’t Be The Only One,Pop
MOSART-52,5YqwpwmzMGwUIU9h1kcOK8,Chef'Special,Nicotine,Pop
MOSART-52,1sqe31TzOsjCeex1INgmsq,Donnie,Hier Mag Alles,Hip Hop
MOSART-52,3czKSbTHpNu7MDq1O6HCOJ,Nick Schilder,Realize,Pop
MOSART-52,0rWktREtOKwpyAxwbh9aIh,Snelle,Hoodiedate,Hip Hop
MOSART-52,0HUapsBY3CrGXtMzUrsOvY,Douwe Bob,This World Is Our Home,Folk/Acoustic
MOSART-52,4nmYpdBk6SMg45w1OQGMQP,Kris Kross Amsterdam,Stay (Never Leave),Electronic
MOSART-52,3bK1zVFBKIzYjmptmI4NsJ,Ofenbach,Overdrive (feat. Norma Jean Martine),Electronic
MOSART-52,2C2vSufLm1wLq2GjDH3iMh,Marco Schuitmaker,Engelbewaarder,Pop
MOSART-52,5M8nfeMKcqbl6oROJqxDgE,Snelle,Rock ‘n Roll in Nederland,Hip Hop
MOSART-52,0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,Pop
MOSART-52,4qghq0qfx432ZSTF7DhUPT,FLEMMING,Hypnose,Pop
MOSART-52,78ZiXK0IZ1uiuCHUzFWmcl,Tino Martin,Hartslag Van De Stad,Pop
MOSART-53,6ENVFS1QOdhOAWVgT6hQl9,Bhai Surinder Singh Ji,Amrit Ki Saar,World/Traditional
MOSART-53,1XJEQrQDKXzgDoxlPKTwdU,Bhai Harjinder Singh Srinagar Wale,Mere Ram Rai,World/Traditional
MOSART-54,3Lk7RWStfLaHG7lXsuS87j,Mary J. Blige,One,R&B
MOSART-54,7MF7QAodbGzNYav5ZfIhAY,Gladys Knight & The Pips,Midnight Train to Georgia,R&B
MOSART-54,1IqFh00G2kvvMm8pRMpehA,Janis Joplin,Me and Bobby McGee,Rock
MOSART-54,7CKbqqrs0AS1si1ZgaQdcj,Robbie Williams,Angels,Rock
MOSART-54,2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,Always Remember Us This Way,Pop
MOSART-54,5YFEqFTmsbqyamFvFA7Wdc,Razorlight,Wire To Wire,Pop
MOSART-54,09OpntwPHuNICsyEt1ETpE,The Cure,Lullaby,Rock
MOSART-54,4t0UsYzmmmZRMTWn77jiGF,Robin S,Show Me Love,Electronic
MOSART-54,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Snow (Hey Oh),Rock
MOSART-54,65yMeJGbTNv71usNpOM2NX,The Trammps,Shout,R&B
MOSART-55,4bCOAuhvjsxbVBM5MM8oik,Nickelback,When We Stand Together,Metal
MOSART-55,6s3GEN8wK0OMzzzZbXj0fu,Coldplay,Hymn for the Weekend - Seeb Remix,Pop
MOSART-55,7znm8mn8oac6FKfmLuvPZa,Gigi D'Agostino,The Riddle (Original Mix),Pop
MOSART-55,42fMbyyQOHB1rMGaG7upWH,John Parr,St Elmo's Fire,Pop
MOSART-55,625SfHM2FVyyUj3cT8108G,Alle Farben,H.O.L.Y.,Electronic
MOSART-55,1qNjY6nEGbZ9XJ6rpaG0Eq,Céline Dion,"River Deep, Mountain High",Pop
MOSART-55,71UYuIZf0TeXAjyy72COVr,Davai,Tear Me Down (feat. Philip Rustad),Pop
MOSART-55,37BTh5g05cxBIRYMbw8g2T,TOTO,Rosanna,Rock
MOSART-55,4aVuWgvD0X63hcOCnZtNFA,TOTO,Hold the Line,Rock
MOSART-55,6UXXeFqMBGiqjkzQzkMT3E,Bee Gees,Tragedy,Rock
MOSART-55,4ciaNqHWA2IzHphZaVRzHI,Måns Zelmerlöw,Heroes,Pop
MOSART-55,1huvTbEYtgltjQRXzrNKGi,Ed Sheeran,Don't,Pop
MOSART-55,3nqQXoyQOWXiESFLlDF1hG,Sam Smith,Unholy (feat. Kim Petras),Pop
MOSART-55,0gmbgwZ8iqyMPmXefof8Yf,Nickelback,How You Remind Me,Metal
MOSART-55,3LFdvM7nIV8t02zyhYLvJo,TOTO,Pamela,Rock
MOSART-56,4pryE6cN2gFL1FVF5fYINl,Bruno Mars,Leave The Door Open,Pop
MOSART-56,0vrmHPfoBadXVr2n0m1aqZ,Avicii,Heaven,Pop
MOSART-56,4nKpBjWRzY0MSPvPjvyzSB,Mamas Gun,Good Love,R&B
MOSART-56,4fGbdX3qUTOS8Kpsc8hQT6,Mr. Probz,Nothing Really Matters,Electronic
MOSART-56,1x1XQqhBViz4opcpwc7FVs,Steely Dan,Reelin' In The Years,Rock
MOSART-56,1V4NaFlrUCK49MXcdOcVeS,Ella Fitzgerald,They Can't Take That Away From Me,Jazz
MOSART-56,1aJnGme5ZRltYTp8FJ52eZ,Janet Jackson,Together Again,R&B
MOSART-56,0sC7iL2mW9W2q5czQcm2XH,BLØF,Omarm,Pop
MOSART-56,4uC7IrfS1oQuRCVzqj1EJV,Astrud Gilberto,The Girl From Ipanema,Jazz
MOSART-56,60nZcImufyMA1MKQY3dcCH,Pharrell Williams,"Happy - From ""Despicable Me 2""",Pop
MOSART-56,2w08JiyME4xl4zUJrX7UXO,Chi Coltrane,Go Like Elijah,Pop
MOSART-56,75CgD6l7K4qMzZrn4CbZqz,Simply Red,Stars,Rock
MOSART-57,4STZrk4WSN9RxlvtQb5sde,Kayak,Ruthless Queen,Rock
MOSART-57,1di1BEgJYzPvXUuinsYJGP,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,Pop
MOSART-57,2gQaQUhDCNGfBVXTvxAmXQ,Tears For Fears,Shout,Rock
MOSART-57,0sKlV58cODrjxGFOyf9IXY,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,R&B
MOSART-57,2XgDgIsVUOt9Lov5G4Wruy,George Michael,I Knew You Were Waiting (For Me),Pop
MOSART-57,3Z2tPWiNiIpg8UMMoowHIk,U.S.A. For Africa,We Are The World,Pop
MOSART-57,0SLtqCrXBRrnkxSOMA3X4W,Robbie Williams,Let Me Entertain You,Rock
MOSART-57,5sxA9HV02XL3789HnLdldo,Jim Diamond,I Should Have Known Better - Rerecorded,Rock
MOSART-57,2JOWE9Zqj4ew4AFQ7hUujs,Freddie Mercury,Barcelona,Rock
MOSART-58,4wNIkl5XGiAACjFBlDWuSd,Jonas Brothers,What A Man Gotta Do,Pop
MOSART-58,776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,Rock
MOSART-58,0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Pop
MOSART-58,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Pop
MOSART-58,1kn8Jj0i9IwyO3yDgDyUSR,George Michael,Somebody to Love,Pop
MOSART-58,1dt220OBbkTsYz1NLVKIaw,Gabry Ponte,Call Me (with R3HAB & Timmy Trumpet),Pop
MOSART-58,0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pop
MOSART-58,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Castle on the Hill,Pop
MOSART-58,4uUG5RXrOk84mYEfFvj3cK,David Guetta,I'm Good (Blue),Pop
MOSART-58,4kLLWz7srcuLKA7Et40PQR,Black Eyed Peas,I Gotta Feeling,Pop
MOSART-58,07GvNcU1WdyZJq3XxP0kZa,Fleetwood Mac,Go Your Own Way - 2004 Remaster,Rock
MOSART-59,0dxp7DyPJEo6JhtnjUtBnN,Zara Larsson,On My Love,Pop
MOSART-59,6m5zC7ua6twLWCaIIYHP0F,Chef'Special,Speed Of Light,Pop
MOSART-59,3nwtDjoxFe0M9Dn1ULKiQe,Claude,Écoutez-moi - NL,Pop
MOSART-59,7qGTqLLIHXStOkmnSkZAbY,Tom Walker,Serotonin,Folk/Acoustic
MOSART-59,3KkXRkHbMCARz0aVfEt68P,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Pop
MOSART-59,6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Pop
MOSART-59,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Pop
MOSART-59,5o4XJKRxUK6nXhFLAIS33A,Sia,Gimme Love,Pop
MOSART-59,5jvwQYcagkSTkpMkZlk9cC,Albin Lee Meldau,Forget About Us,Pop
MOSART-59,3f9Mzvd3URfbbIJBX4pz9Z,Dominic Fike,Phone Numbers,Rock
MOSART-59,07fbDnkKdZGk1gLvknxrns,OneRepublic,RUNAWAY,Pop
MOSART-59,0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Pop
MOSART-59,6usohdchdzW9oML7VC4Uhk,Teddy Swims,Lose Control,Pop
MOSART-59,0b6xZk9f96N77BfmYWnQNC,Dominic Fike,Mama's Boy,Rock
MOSART-59,5w40ZYhbBMAlHYNDaVJIUu,Post Malone,Chemical,Pop
MOSART-60,5u9NUat59IiQFVEzZ4r3Np,The Tallest Man On Earth,Love is All,Folk/Acoustic
MOSART-60,5mH3NdJZnMfoFUSk2LgdGL,James Vincent McMorrow,Stay cool,Folk/Acoustic
MOSART-60,26I8Se3pMUKf56A2NAL9va,Joep Beving,Etude,Classical
MOSART-60,2AGizDf1hFTeuCJaYLgCZc,David Gray,White Ladder,Folk/Acoustic
MOSART-60,1VdZ0vKfR5jneCmWIUAMxK,Ed Sheeran,The A Team,Pop
MOSART-60,7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,Pop
MOSART-60,3oKrYP7f3Q1J5hxKX2Rkvi,Tom Odell,Somebody Else,Pop
MOSART-60,2bcC9Xyi40wnI7Od5uch31,Paolo Nutini,Iron Sky,R&B
MOSART-60,3nsfB1vus2qaloUdcBZvDu,Taylor Swift,All Too Well (Taylor's Version),Pop
MOSART-60,3y4Uza6K58JXQ7RYya8ZI5,Bob Dylan,Shelter from the Storm,Rock
MOSART-61,762PR8pkIxJEmd3dYmHbuz,Ruskey,Fan,Pop
MOSART-61,27sKtH0PZpASkN8H3ZJOQf,Central Cee,I Will,Hip Hop
MOSART-61,1UAv2FU9jslNl8AHsoUBjY,Juls,Hold You Down,World/Traditional
MOSART-61,2kr74H2FIOAWqABFQcAt5H,Marra,Goed Advies,Hip Hop
MOSART-61,3Zw66L4FvI9YUUx17OReRD,Franglish,Position,Hip Hop
MOSART-61,5KXZnw9AK9H2zLqykIvUIZ,Genna,Streken,Pop
MOSART-61,3o2g4rjFVgHsRFSa2qcpgr,Bryson Tiller,CALYPSO,R&B
MOSART-61,7KFv1lK9FifKh9gJiXmJjc,Carel,Issues,Hip Hop
MOSART-61,2Rp4qBtPeJTg8Fxr1Seoft,Shenseea,Die For You,World/Traditional
MOSART-61,5JrQ1Jc3udCcAJasEpH0Ov,Chris Brown,Run Away (feat. Bryson Tiller),R&B
MOSART-61,1443g2sOZtwR7NjDXlSsBv,Vlins,Zuinig,Pop
MOSART-61,1sPY1rVNG2eMZRmFBDgHGr,Jayh,Ga En Groei,Pop
MOSART-62,6berCqnYACzx2FPxRWNLLF,Van Dik Hout,Op De Golven Dansen Wij,Pop
MOSART-62,2pWbFXpoivV3KacFt3vhT7,Cock Robin,Thought You Were On My Side,Rock
MOSART-62,4wn7cO2iHlWueXGDd4gH9g,MEAU,Dat heb jij gedaan,Pop
MOSART-62,4A7EkKijzA4ryEoCRWJzdG,Lady Gaga,I'll Never Love Again - Film Version,Pop
MOSART-62,3bH4HzoZZFq8UpZmI2AMgV,John Mayer,New Light,Folk/Acoustic
MOSART-62,6WrbwsoOI8iuc2ToOG6nIE,Ilse DeLange,I'd Be Yours - Radio Mix,Folk/Acoustic
MOSART-62,3Lp3nA3GZ9kgLg3yoqJ4NX,Madilyn Bailey,Titanium,Pop
MOSART-62,2JoUtztTqCN4ZhmbRDGPIL,Fleetwood Mac,Songbird - 2004 Remaster,Rock
MOSART-62,0yjctZVyO19HA16gT0g35s,Douwe Bob,I Do,Folk/Acoustic
MOSART-62,4OXvpSxeoKVrQ7B3vdyCug,Douwe Bob,Hold Me,Folk/Acoustic
MOSART-62,7rO7Pc5dkC2EIW1OKsCJtQ,Danny Vera,Roller Coaster,Folk/Acoustic
MOSART-62,762B4bOcXF7I2Y8UlKTyTy,ABBA,Chiquitita,Pop
MOSART-62,6lBlhVgNK5DITe6KDkDtHC,Freshlyground,Mowbray Kaap,Pop
MOSART-63,5w1ingzqrsJka9nlnEFB64,The Moody Blues,Nights In White Satin,Rock
MOSART-63,28Tmk14BdrfaV2YzxpB35c,Catherine Zeta-Jones,Cell Block Tango,Easy listening
MOSART-63,2Ugconvpew97ofQ71dfi8K,Yvonne Elliman,"I Don't Know How To Love Him - From ""Jesus Christ Superstar"" Soundtrack",R&B
MOSART-63,776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,Rock
MOSART-63,5jZVO2BKMYigxIGVgfRvs3,Simon & Garfunkel,"The Sounds of Silence - Live at Central Park, New York, NY - September 19, 1981",Rock
MOSART-63,0VNzEY1G4GLqcNx5qaaTl6,Don McLean,Vincent,Rock
MOSART-63,5dOmOxG5U6UxKeqDY3l7l0,John Denver,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",Rock
MOSART-63,4vpeKl0vMGdAXpZiQB2Dtd,Jefferson Airplane,White Rabbit,Rock
MOSART-63,4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,Pop
MOSART-63,741AUHHkjuWe9wSNIhmApn,U2,Running To Stand Still - Remastered 2007,Rock
MOSART-63,5DTOOkooKFUvWj1XQTFa09,Skeeter Davis,The End of the World,Country
MOSART-64,2SzCxX6M6vDwdEwnHDiTaY,George Michael,Jesus to a Child,Pop
MOSART-64,3vZMkLS1jP7NdNhzqGfUSW,Michael Jackson,Ben - Single Version,R&B
MOSART-64,3mWdxSsbIK45Brors2XWR1,The Common Linnets,Calm After The Storm - Radio Edit,Folk/Acoustic
MOSART-64,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,Uptown Girl,Rock
MOSART-64,0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,Rock
MOSART-64,0rmGAIH9LNJewFw7nKzZnc,Bon Jovi,You Give Love A Bad Name,Rock
MOSART-64,3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,November Rain,Rock
MOSART-65,1chsFxuRdocgGwhhCYfZ9m,Abdel Halim Hafez,Ahwak,Pop
MOSART-65,6sxKlk3X2G77FptFUkdNZM,Akhras,Akher Kharif,Hip Hop
MOSART-65,1oh3WIRKgoNi60o9SMykwS,Haifa Wehbe,Woseltelha,Pop
MOSART-65,2cIszZCQrGxjRJTlRcKfHe,Sherine,2al Sa3aban 3aleh,Pop
MOSART-65,4AmPCheZyVIUML8nJdJ1Gl,,قالو عليكي - محمد سعيد | بدون موسيقي ,Pop
MOSART-65,6Xw3zZd7uXObNVeDox4ZpT,Sherine,الدهب,Pop
MOSART-66,0GjEhVFGZW8afUYGChu3Rr,ABBA,Dancing Queen,Pop
MOSART-66,5CI1FP2Volc9wjz2MBZsGx,Irene Cara,Fame,Rock
MOSART-66,5oV1YjM2rtyZ55txHHsFUu,Cher,The Shoop Shoop Song (It's In His Kiss),Pop
MOSART-66,5QdLGgA8oIGXnxICAtc1wd,James Intveld,King Cry-Baby,Rock
MOSART-66,6W7ztLBiRzBN46ZaPAcQ0F,Bill Medley,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",Rock
MOSART-66,0R2wFVBSGE7elPxW582IWy,Bruce Channel,Hey Baby,Rock
MOSART-66,7k4uHnOdJViC6EBvcvzJZJ,Merry Clayton,"Yes - From ""Dirty Dancing"" Soundtrack",R&B
MOSART-66,4w3tQBXhn5345eUXDGBWZG,Dolly Parton,9 to 5,Country
MOSART-66,5R2DZitRTDYtrkCoJiddct,Maurice Williams,Stay,R&B
MOSART-66,4lBBoyZgJfm0Epu4xbZisU,Matthias Reim,Verdammt Ich lieb' dich,Pop
MOSART-66,4y1LsJpmMti1PfRQV9AWWe,Cyndi Lauper,Girls Just Want to Have Fun,Pop
MOSART-66,60nZcImufyMA1MKQY3dcCH,Pharrell Williams,"Happy - From ""Despicable Me 2""",Pop
MOSART-66,0B9x2BRHqj3Qer7biM3pU3,John Travolta,You're The One That I Want - From “Grease”,Easy listening
MOSART-67,5azaQP9aqjy3XYwsuJ0ebJ,The Neville Brothers,Yellow Moon,Blues
MOSART-67,1aMJTyCRfxfp8luej4rjAC,Brian Eno,Spinning Away,Rock
MOSART-67,1vKHWfZRTAyYGYzy76MMfK,YELLOW MAGIC ORCHESTRA,THE MADMEN,Rock
MOSART-67,1Abws86JbVxR4W4gmUaukB,Orange Juice,Hokoyo,Rock
MOSART-67,3KSutvVi5mQHY6AX1A8S3d,King Garbage,Never Die,Folk/Acoustic
MOSART-67,6fGESTONG85Ej4tVn7aRxp,Stan Ridgway,Walkin' Home Alone,Rock
MOSART-67,6HD1vJ5TDWnVmkreTQcv4v,Mark Ernestus,Moyege - Mark's Disco Dub,New age
MOSART-67,29jlBVBTNPD39RO49VMcqc,Cy1,M'PasiI Ya M'Pamba,World/Traditional
MOSART-67,0iAu1nA0Vq8zMVPpvlehyp,The Art Of Noise,Moments In Love,Rock
MOSART-67,2s3DBq19bG3QpTBKg2AH6f,Arno,Forget the Cold Sweat,Blues
MOSART-67,0Hcbt80yVtvD5zbi5vuowV,Conjure,The Wardrobe Master Of Paradise,Jazz
MOSART-67,225kMCIEJjDAyhb63sbdFH,Holger Czukay,Persian Love,Rock
MOSART-67,6vjDUJqVKU9Ws7AIHBCAv9,Patricia Kaas,Mademoiselle chante le blues,Easy listening
MOSART-67,1Y4conewlRrN8n1ONVLb1s,Tim Curry,Working On My Tan,Easy listening
MOSART-67,1n9PUTUa3NkYqkUHQ11rwm,R.L. Burnside,Bad Luck City,Blues
MOSART-67,67Y2o3u2gC9x3HcoLmXJa1,Tim Buckley,Devil Eyes,Folk/Acoustic
MOSART-67,1TB0dZqFRQsnf4fLLLRKQV,The Meters,Just Kissed My Baby,R&B
MOSART-67,1XaL1OWGibGlPqLUW9MnCX,The Rolling Stones,Sister Morphine - 2009 Mix,Rock
MOSART-67,4kfQerxbqsZgi4uWreRjZS,Marlena Shaw,Woman Of The Ghetto,R&B
MOSART-67,64xslN8DB3jG1tK2l3H1mA,Bob Marley & The Wailers,Natural Mystic,R&B
MOSART-67,0l6vPbNky56gut034Ye7aj,Jeff Beck,Hi Ho Silver Lining,Blues
MOSART-67,5axyqcegKG3JBsUftGR2Em,Nona Hendryx,Transformation,R&B
MOSART-67,0WA6sOhiywy0IGfxo4X6Ux,Maze,Twilight,R&B
MOSART-67,7rud54XCjLv3AQbaUAtxU1,Trio Mocoto,Não Adianta,Latin
MOSART-67,7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,R&B
MOSART-67,08fULhE2gQaAPPdmHZ3BIY,Boozoo Bajou,Keep Going,Electronic
MOSART-67,1K9ZKOmjXLtLxT5AD0xfJh,Ben Sidran,Now I Live (And Now My Life Is Done),Jazz
MOSART-67,1yYpw3DuEPBO6Cv7ejBwsq,DOPE LEMON,Hey You,Rock
MOSART-67,4pHrpb8f1TXy5YXCPDcfzc,Annette Peacock,Survival,Rock
MOSART-67,3fj1mqrx2AN5Y9RL6Y5R4i,Billy Valentine,We The People Who Are Darker Than Blue,Rock
MOSART-67,2l6BUv2eFVEVcEXUgnw1AJ,Mop Mop,Mr. Know It All,Jazz
MOSART-67,7HZhKws3cVE1fl6dvLbb90,New Cool Collective,The Trip - Redux,Jazz
MOSART-67,5iBPlU3XOy6ooug4rD9Cft,Fela Kuti,Let's Start,World/Traditional
MOSART-67,02RfuLiMGhZUa1W4M79zSr,LTJ Xperience,Ordinary Guy,R&B
MOSART-67,19esnikQLiXnBeY4hlKUqH,The Bahama Soul Club,Never Roam No More (Smoove Remix),R&B
MOSART-67,6kDXpZlMdAaLuPg1sg6XDw,The Residents,Kaw-Liga,Rock
MOSART-67,6frvL2ERImRUMQq3HQ5Em2,A Certain Ratio,Brazilia 6.10,Rock
MOSART-67,7GIqNe7yFg06vUI0WyEzqZ,Herb Alpert,Rotation,Jazz
MOSART-67,0KCfkIppxJjt2StWEEEaFX,Tosca,Heatwave,Electronic
MOSART-67,3jmhxdKOKUUTQKOHpS7B7l,Klement Julienne,Martin,Jazz
MOSART-67,1b6zzTsTwCMEu8CIByJCrq,Solomon Burke,Here We Go Again,R&B
MOSART-67,56A6ID6BeoGFe7OoebtLAL,Yusef Lateef,Robot Man,Jazz
MOSART-67,3NaRQ90TPv771JMCuvVkJ2,Don Cherry,I Walk,Jazz
MOSART-67,6zqGtpZZ0WQrxvFVCGOb91,Meshell Ndegeocello,I'm Diggin' You - Like an Old Soul Record,R&B
MOSART-67,5ZKSO5WNq4DaaUSxQ7rQwx,Fela Kuti,2000 Blacks Got to Be Free,World/Traditional
MOSART-67,55n7J8e90XCdn4tJztLDEC,Rammellzee,Beat Bop - Edit,R&B
MOSART-67,5gQxMfwUsC0mPBujF66h2E,Material,Don't Lose Control - Dance Version,Rock
MOSART-67,1oMkTiY04MWNPAtbXBhK4g,Femi Kuti,Beng Beng Beng - Ashley Beedle's Africans On Marz Remix,World/Traditional
MOSART-67,2BJ8IEMIsMsOOWvvegHYNO,Brian Eno,Regiment,Rock
MOSART-67,1bba9FSgBnz3GJis8a3jel,Tindersticks,Another Night In,Pop
MOSART-67,0GM2fpofwG7CZe6s9ttL42,The Rolling Stones,Heaven,Rock
MOSART-67,12fKpb9QgcHegCQYvKhejP,The Cars,A Dream Away - 2017 Remaster,Rock
MOSART-67,0sftqrE1embuERFvlkg7bl,Philip Bailey,Children Of The Ghetto,Rock
MOSART-67,18xrqCseLKUCRrl45YxfAq,Vanessa Daou,Sunday Afternoons,Electronic
MOSART-67,45rBYcTNp9fskUoNzJMGkp,DOPE LEMON,Salt & Pepper,Rock
MOSART-67,0cDQyfkR7kYIBITKccaDmN,Kevin Morby,Harlem River,Rock
MOSART-67,36l0kcuXVPKwine0EqGE6W,Meshell Ndegeocello,Come Smoke My Herb,R&B
MOSART-67,3jV9iL4dF5bzlDzNAd7P9c,Eddie Harris,I Don't Want Nobody,Jazz
MOSART-67,66790TBuwlIrGxWWTVc6yl,Nick Drake,Day Is Done,Folk/Acoustic
MOSART-67,1VPNQ1RZ3lXjpkpVUPQIAN,Melanie De Biasio,Gold Junkies,Jazz
MOSART-68,05nDuLXu5ejNOM05LNbS8a,Sherine,3la Bali,Pop
MOSART-68,7Jer8ddQAn1FPPCqrx87Ax,Nancy Ajram,Ma Tegi Hena,Pop
MOSART-68,3vVEtCxtdwSSC1qz2rSHLW,Nancy Ajram,Aam Betaala' Feek,Pop
MOSART-68,63qG3TrMt8RPXrIPr0qw8Q,Nancy Ajram,Albi Ya Albi,Pop
MOSART-68,4bEqJTQXMOGGnvFbDOMnHi,Nancy Ajram,Ya Tabtab Wa Dallaa,Pop
MOSART-68,6g95dK7o7vVh8ZCnDAseU5,Sherine,كلام عينيه,Pop
MOSART-68,2olgmxnrsz48q2lodyL9YI,Nancy Ajram,Tegy Nenbeset,Pop
MOSART-68,63Gl4Wqr98iJnWoNGFOQjr,Sherine,الوتر الحساس,Pop
MOSART-69,60nZcImufyMA1MKQY3dcCH,Pharrell Williams,"Happy - From ""Despicable Me 2""",Hip Hop
MOSART-69,1OxcIUqVmVYxT6427tbhDW,Lenny Kravitz,Fly Away,Rock
MOSART-69,7BgUcOjSOlKJXASLgJ6bx1,Erykah Badu,Bag Lady,R&B
MOSART-69,6urCAbunOQI4bLhmGpX7iS,No Doubt,Don't Speak,Rock
MOSART-69,6BBpWSTKc4pdki3YasHQ4s,Nelson Freitas,Rebound Chick,Latin
MOSART-69,3uN27f0O5xfPmEtw1JoroP,La Fuente,Ratata,Electronic
MOSART-69,0N1sqwppd1BwhNdjcIDEG2,Suzan & Freek,Blauwe Dag,Pop
MOSART-69,3Lk7RWStfLaHG7lXsuS87j,Mary J. Blige,One,R&B
MOSART-69,2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),Pop
MOSART-69,6MdqqkQ8sSC0WB4i8PyRuQ,Blackstreet,No Diggity,R&B
MOSART-70,3LpnzPxkMI6XS4JCbhNeek,Live,I Alone,Rock
MOSART-70,2cWHN0WK52RGAWHgaDamUA,Eagles,Take It to the Limit - 2013 Remaster,Rock
MOSART-70,4dT3qLUU6fFUmomLzk2cUA,George Michael,Freedom! '90 - Remastered,Pop
MOSART-70,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,The Pretender,Rock
